index	label	sentence	POS	FGPOS	w_index
a3m-fragment02	0	With tsunamis, it may seem only common sense to Earth scientists to run away from (and not toward) the water when the sea is drawn rapidly down and away from the beach as a tsunami approaches. But that response is counterintuitive for most people.	na	6
a3m-fragment02	0	The poker players learns that sometimes both science and common sense are wrong. There is such a thing as absolute premonition of cards, a rock bottom surety of what will happen next.	na	9
a3m-fragment02	0	didn't exercise good judgment	na	1
a3m-fragment02	0	exercise a muscle	na	0
a3m-fragment02	0	an idea that appeals to him	na	3
a3m-fragment02	0	We appealed to them for help.	na	1
a3m-fragment02	0	define a procedure	na	0
a3m-fragment02	0	define a procedure	na	0
a3m-fragment02	0	whatever defines us as human	na	1
a3m-fragment02	0	rigidly defined property lines	na	1
a3m-fragment02	0	envisages the slum as a hotbed of crime	na	0
a3m-fragment02	0	envisages an entirely new system of education	na	0
a3m-fragment02	0	a river that arises from two main sources	na	3
a3m-fragment02	0	Problems arise when people try to avoid responsibility.	na	1
a3m-fragment02	0	He arose from his chair.	na	1
a3m-fragment02	0	Questions have arisen concerning the company's financial records.	na	2
a3m-fragment02	0	A conflict arose because of a misunderstanding.	na	2
a3m-fragment02	0	adapt the curriculum to students' needs	na	0
a3m-fragment02	0	enact a role	na	0
a3m-fragment02	0	enact a bill	na	0
a3m-fragment02	0	seemed to be talking uphill	na	4
a3m-fragment02	0	beaten gold	na	0
a3m-fragment02	0	struggling with the problem	na	0
a3m-fragment02	0	struggled through the high grass	na	0
a3m-fragment02	0	margin up an account	na	0
a3m-fragment02	0	trying to undermine his political rivals	na	2
a3m-fragment02	0	a plumbing fixture	na	2
a3m-fragment02	0	boosted him up over the fence	na	0
a3m-fragment02	0	plans to boost production	na	2
a3m-fragment02	0	powerless victims	na	0
a3m-fragment02	0	was powerless to help	na	1
a3m-fragment02	0	a lighthearted mood	na	1
a3m-fragment02	0	they can be lighthearted in the midst of misery	na	3
a3m-fragment02	0	The pill left a bitter taste in my mouth.	na	4
a3m-fragment02	0	bitter chocolates	na	0
a3m-fragment02	0	bitter beer	na	0
a3m-fragment02	0	liquid damps out compass oscillations	na	1
a3m-fragment02	0	a recovering alcoholic	na	1
a3m-fragment02	0	a still-bookish recovering academic with a tendency to live in his head	na	2
a3m-fragment02	0	yellow leaves floated down	na	2
a3m-fragment02	0	smothered his rage	na	0
a3m-fragment02	0	health-care providers	na	1
a3m-fragment02	0	an Internet provider	na	2
a3m-fragment02	0	the dishes clattered on the shelf	na	2
a3m-fragment02	0	drill pupils in spelling	na	0
a3m-fragment02	0	stitched a seam	na	0
a3m-fragment02	0	the boy stuffed his pockets with candy	na	2
a3m-fragment02	0	stuffing their heads with facts	na	0
a3m-fragment02	0	unable to pay off his debts	na	5
a3m-fragment02	0	deeply in debt to creditors	na	2
a3m-fragment02	0	a criminal's debt to society	na	2
a3m-fragment02	0	owe them a debt of gratitude	na	3
a3m-fragment02	0	the windows rattled in the wind	na	2
a3m-fragment02	0	Her cure was complete.	na	1
a3m-fragment02	0	leap over a fence	na	0
a3m-fragment02	0	the difficult leap from college to the workplace	na	2
a3m-fragment02	0	a fish leaps out of the water	na	2
a3m-fragment02	0	had no clue what he meant	na	2
a3m-fragment02	0	phases of the moon	na	0
a3m-fragment02	0	the early phases of her career	na	2
a3m-fragment02	0	prohibitive costs	na	0
a3m-fragment02	0	studied the French language	na	3
a3m-fragment02	0	overturned the vase	na	0
a3m-fragment02	0	the degree to which accident could overturn the schemes of wise men	na	6
a3m-fragment02	0	musters of goods for sale	na	0
a3m-fragment02	0	the project halted for lack of funds	na	2
a3m-fragment02	0	contribute money to a cause	na	0
a3m-fragment02	0	He contributed several poems to the magazine.	na	1
a3m-fragment02	0	What percentage of your pay should you contribute to your 401(k)|401(k)}?	na	7
a3m-fragment02	0	contributed canned goods to the food drive	na	0
a3m-fragment02	0	tread a path	na	0
a3m-fragment02	0	a positive outlook on life	na	2
a3m-fragment02	0	feverish excitement	na	0
a3m-fragment02	0	dodged through the crowd	na	0
a3m-fragment02	0	The ground was covered with a mantle of leaves.	na	6
a3m-fragment02	0	felled trees/timber	na	0
a3m-fragment02	0	provoke laughter	na	0
a3m-fragment02	0	unarmed civilians	na	0
a3m-fragment02	0	unarmed robbery	na	0
a3m-fragment02	0	struck off through the brush	na	0
a3m-fragment02	0	cymbals clashed	na	1
a3m-fragment02	0	where ignorant armies clash by night	na	3
a3m-fragment02	0	a diffuse report from the scene of the earthquake	na	1
a3m-fragment02	0	diffuse lighting	na	0
a3m-fragment02	0	swept the crumbs from the table	na	0
a3m-fragment02	0	construct a bridge	na	0
a3m-fragment02	0	Construct a regular hexagon with sides 3 inches long.	na	0
a3m-fragment02	0	construct a plan	na	0
a3m-fragment02	0	The batteries provide enough power for up to five hours of continuous use.	na	11
a3m-fragment02	0	at close range	na	1
a3m-fragment02	0	close friends	na	0
a3m-fragment02	0	close to the speed of sound	na	0
a3m-fragment02	0	close to my birthday	na	0
a3m-fragment02	0	infuse the team with confidence	na	0
a3m-fragment02	0	the sense of purpose that infuses scientific research	na	5
a3m-fragment02	0	thrust a dagger into his heart	na	0
a3m-fragment02	0	crested the hill and looked around	na	0
a3m-fragment02	0	a unidirectional microphone	na	1
a3m-fragment02	0	The buccaneer on the wave might relinquish his calling and become … a man of probity and piety on land …	na	4
a3m-fragment02	0	The sea was open to them, and they achieved their victories on the briny wave.	na	14
a3m-fragment02	0	a mirror reflects light	na	2
a3m-fragment02	0	the clouds were reflected in the water	na	3
a3m-fragment02	0	"We have not the strength with which to fight this man; we must … win, if win we can, by craft."	na	20
a3m-fragment02	0	the carpenter's craft	na	2
a3m-fragment02	0	destroyed the files	na	0
a3m-fragment02	0	destroy an injured horse	na	0
a3m-fragment02	0	their reputation was destroyed	na	3
a3m-fragment02	0	The missing boy was returned to his home unharmed.	na	8
a3m-fragment02	0	Film and paint companies are using computers to design dyes that will survive sunlight but leave humans unharmed.	na	17
a3m-fragment02	0	the troops embarked at noon	na	2
a3m-fragment02	0	embarked on a new career	na	0
a3m-fragment02	0	She was declared the rightful heir to the throne.	na	2
a3m-fragment02	0	publicly declared her opposition to the plan	na	1
a3m-fragment02	0	defuse a crisis	na	0
a3m-fragment02	0	marginal notes	na	0
a3m-fragment02	0	hostile to new ideas	na	0
a3m-fragment02	0	hostile to new ideas	na	0
a3m-fragment02	0	hostile fire	na	0
a3m-fragment02	0	a hostile witness	na	1
a3m-fragment02	0	the soft influences of home	na	1
a3m-fragment02	0	a soft job	na	1
a3m-fragment02	0	gazed out the window at the snow	na	0
a3m-fragment02	0	a whining howl	na	1
a3m-fragment02	0	They [scientists] think that … joyful people outlive their bilious, whining counterparts.	na	10
a3m-fragment02	0	The fresh wind across the big lake blew away the smoke of cooking fires and vanquished the mosquitoes that came out in whining droves …	na	22
a3m-fragment02	0	… a coil of steel spins through a whining mass of machinery the size of a small two-story house.	na	8
a3m-fragment02	0	gulp down a sob	na	0
a3m-fragment02	0	wiry stems	na	0
a3m-fragment02	0	the wiry figure of a long-distance runner	na	1
a3m-fragment02	0	queasy motion	na	0
a3m-fragment02	0	mopped his brow with a handkerchief	na	0
a3m-fragment02	0	mop the floors	na	0
a3m-fragment02	0	repelled the insinuation	na	0
a3m-fragment02	0	a well-connected lawyer	na	1
a3m-fragment02	0	a substantial meal	na	1
a3m-fragment02	0	qualified approval	na	0
a3m-fragment02	0	an irresistible attraction	na	1
a3m-fragment02	0	He leaned back in his chair.	na	1
a3m-fragment02	0	… preferred not to lean on his father in building a career.	na	4
a3m-fragment02	0	Something about the smile lurking on Malfoy's face during the next week made Harry, Ron, and Hermione very nervous.	na	4
a3m-fragment02	0	Something about the smile lurking on Malfoy's face during the next week made Harry, Ron, and Hermione very nervous.	na	4
a3m-fragment02	0	someone out there lurking in the shadows	na	3
a3m-fragment02	0	throw a baseball	na	0
a3m-fragment02	0	threw his opponent	na	0
a3m-fragment02	0	assiduous planning	na	0
a3m-fragment02	0	She tended her garden with assiduous attention.	na	5
a3m-fragment02	0	an assiduous book collector	na	1
a3m-fragment02	0	comfortably fixed	na	1
a3m-fragment02	0	a smart young student	na	1
a3m-fragment02	0	a smart comedy/sitcom	na	1
a3m-fragment02	0	That wasn't a very smart thing to do.	na	4
a3m-fragment02	0	a smart decision/investment/idea	na	1
a3m-fragment02	0	of French descent	na	2
a3m-fragment02	0	begin our descent down the mountain	na	2
a3m-fragment02	0	patrilineal descent	na	1
a3m-fragment02	0	an advertising juggernaut	na	2
a3m-fragment02	0	a political juggernaut	na	2
a3m-fragment02	0	… his overly erect posture and overemphatic diction make him come off like an enraged headwaiter.	na	6
a3m-fragment02	0	… in reaching for a strong conclusion, I was overemphatic.	na	9
a3m-fragment02	0	… the … posturing and overemphatic gesturing needed to reach the balcony in theater …	na	5
a3m-fragment02	0	People believe that there is a curse on the house.	na	6
a3m-fragment02	0	In an antechamber, his lieutenants suddenly heard the shattering of glass and angry curses.	na	13
a3m-fragment02	0	sort apples	na	0
a3m-fragment02	0	sort mail	na	0
a3m-fragment02	0	agreed, but with reservations	na	3
a3m-fragment02	0	a tasty meal	na	1
a3m-fragment02	0	Bad weather forced the diversion of several flights.	na	4
a3m-fragment02	0	Hiking is one of her favorite diversions.	na	6
a3m-fragment02	0	turned off her phone to limit distractions	na	6
a3m-fragment02	0	a harmless distraction	na	2
a3m-fragment02	0	One created a distraction while the other grabbed the money.	na	3
a3m-fragment02	0	disaffected youth	na	0
a3m-fragment02	0	a smart young student	na	1
a3m-fragment02	0	a smart comedy/sitcom	na	1
a3m-fragment02	0	That wasn't a very smart thing to do.	na	4
a3m-fragment02	0	a smart decision/investment/idea	na	1
a3m-fragment02	0	faded jeans	na	0
a3m-fragment02	0	a faded memory	na	1
a3m-fragment02	0	a faded photograph from 1931	na	1
a3m-fragment02	0	an unbecoming dress	na	1
a3m-fragment02	0	unbecoming conduct	na	0
a3m-fragment02	0	a strident voice	na	1
a3m-fragment02	0	strident slogans	na	0
a3m-fragment02	0	told the children to stop their fooling	na	6
a3m-fragment02	0	living a charmed life	na	2
a3m-fragment02	0	studied law but diverted to diplomacy	na	3
a3m-fragment02	0	a straightforward account	na	1
a3m-fragment02	0	glared at me with rage and hate	na	0
a3m-fragment02	0	ungraceful movements	na	0
a3m-fragment02	0	an ungraceful dancer	na	1
a3m-fragment02	0	the balloon burst	na	2
a3m-fragment02	0	my heart will burst	na	3
a3m-fragment02	0	the pipes burst	na	2
a3m-fragment02	0	volunteered to host the meeting	na	0
a3m-fragment02	0	a region that marches with Canada in the north and the Pacific in the west	na	3
a3m-fragment02	0	a smart young student	na	1
a3m-fragment02	0	a smart comedy/sitcom	na	1
a3m-fragment02	0	That wasn't a very smart thing to do.	na	4
a3m-fragment02	0	a smart decision/investment/idea	na	1
a3m-fragment02	0	… crops are grown in the resulting field for a year or a few years until the soil is exhausted, and then the field is abandoned …	na	19
a3m-fragment02	0	a blinding light	na	1
a3m-fragment02	0	a runner with blinding speed	na	3
a3m-fragment02	0	a blinding headache an extremely painful headache{/gloss}	na	1
a3m-fragment02	0	a blinding snowstorm	na	1
a3m-fragment02	0	thin paper	na	0
a3m-fragment02	0	thin hair	na	0
a3m-fragment02	0	a misspent life	na	1
a3m-fragment02	0	the flu is catching	na	3
a3m-fragment02	0	his spirit is catching	na	3
a3m-fragment02	0	a country heading towards a depression	na	5
a3m-fragment02	0	took down a map and overlooked it	na	5
a3m-fragment02	0	do not like living near water, and prefer not to be overlooked	na	11
a3m-fragment02	0	struck off through the brush	na	0
a3m-fragment02	0	the guts of a car	na	1
a3m-fragment02	0	was recalled to active duty	na	1
a3m-fragment02	0	a void contract	na	1
a3m-fragment02	0	void space	na	0
a3m-fragment02	0	unconfined joy	na	0
a3m-fragment02	0	… her black hair flowed about her unconfined.	na	7
a3m-fragment02	0	Even though they lost the game, they can still hold up their heads because they tried their best.	na	9
a3m-fragment02	0	His first outside shot, however, was blocked, but he came back with a faked shot and then a sweet bounce pass to O'Sullivan for a layup.	na	13
a3m-fragment02	0	His first outside shot, however, was blocked, but he came back with a faked shot and then a sweet bounce pass to O'Sullivan for a layup.	na	13
a3m-fragment02	0	Unsuspecting users click on this faked site instead of the real site.	na	5
a3m-fragment02	0	a heated argument	na	1
a3m-fragment02	0	an actress who's dynamite at the box office	na	3
a3m-fragment02	0	sour pickles	na	0
a3m-fragment02	0	tormented by the neighborhood bully	na	4
a3m-fragment02	0	congressmen who stooge for the oil and mineral interests	na	2
a3m-fragment02	0	confront an enemy	na	0
a3m-fragment02	0	confront a reader with statistics	na	0
a3m-fragment02	0	The mayor was confronted by a group of protesters.	na	3
a3m-fragment02	0	so alike they could not be distinguished	na	6
a3m-fragment02	0	a policy that distinguishes him from other candidates	na	3
a3m-fragment02	0	She left us a legacy of a million dollars.	na	4
a3m-fragment02	0	the legacy of the ancient philosophers	na	1
a3m-fragment02	0	the minister pronounced them husband and wife	na	2
a3m-fragment02	0	doctors pronounced him fit to resume duties	na	1
a3m-fragment02	0	The patient was placed on life support.	na	5
a3m-fragment02	0	The current pediatric and adult life support recommendations suggest an epinephrine|epinephrine} administration interval … of 3–5 minutes during cardiopulmonary resuscitation (CPR).	na	5
a3m-fragment02	0	A mechanical pump that was invented as a temporary life support for patients with advanced heart failure is emerging as a potential tool to help hearts heal and function for the long term on their own.	na	9
a3m-fragment02	0	they denounced him as a bigot	na	1
a3m-fragment02	0	Others might cry or get bent out of shape when their personal tastes are denounced and ridiculed, but not him …	na	14
a3m-fragment02	0	an ax blunted from use	na	2
a3m-fragment02	0	blunted their criticism by praising her enthusiasm	na	0
a3m-fragment02	0	brought a bottle of wine to the party	na	0
a3m-fragment02	0	sadistic fantasies	na	0
a3m-fragment02	0	hunt buffalo	na	0
a3m-fragment02	0	hunted the escapees	na	0
a3m-fragment02	0	a catalyst poison	na	2
a3m-fragment02	0	dismiss the visitors	na	0
a3m-fragment02	0	He was dismissed fired{/gloss} from his job.	na	2
a3m-fragment02	0	Class is dismissed.	na	2
a3m-fragment02	0	an insatiable appetite for work	na	2
a3m-fragment02	0	He has a hearty appetite.	na	4
a3m-fragment02	0	He was hit by a car.	na	2
a3m-fragment02	0	The tank was hit by enemy fire.	na	3
a3m-fragment02	0	His mom told him to stop hitting his sister.	na	6
a3m-fragment02	0	She accidentally hit her head getting into the car.	na	2
a3m-fragment02	0	a rational understanding of the laws of nature can quench impossible desires	na	9
a3m-fragment02	0	a rational understanding of the laws of nature can quench impossible desires	na	9
a3m-fragment02	0	drying her hair	na	0
a3m-fragment02	0	lascivious acts/thoughts	na	0
a3m-fragment02	0	… crude and lascivious remarks …	na	3
a3m-fragment02	0	arrested for lewd and lascivious assault	na	4
a3m-fragment02	0	swirling water	na	0
a3m-fragment02	0	oily rags	na	0
a3m-fragment02	0	laces her fingers behind her head	na	0
a3m-fragment02	0	a ritual dance	na	1
a3m-fragment02	0	ritual purity	na	0
a3m-fragment02	0	The novices spend part of each day in prayer and meditation.	na	1
a3m-fragment02	0	stressing the equipment	na	0
a3m-fragment02	0	this traffic is stressing me out	na	3
a3m-fragment02	0	a man of dignified bearing	na	4
a3m-fragment02	0	a woman past bearing	na	3
a3m-fragment02	0	… a confident and cheerful bearing.	na	5
a3m-fragment02	0	fans lingered outside the door	na	1
a3m-fragment02	0	lingering doubts	na	0
a3m-fragment02	0	a ticklish subject	na	1
a3m-fragment02	0	The novices spend part of each day in prayer and meditation.	na	1
a3m-fragment02	0	a venerable jazz musician	na	1
a3m-fragment02	0	encouraged by the venerable doctor's head-nodding	na	3
a3m-fragment02	0	dictate for the stenographer	na	0
a3m-fragment02	0	resents being dictated to	na	2
a3m-fragment02	0	plan a new layout	na	0
a3m-fragment02	0	planned their escape	na	0
a3m-fragment02	0	Some jurisdictions are so overwhelmed that they are experimenting with routing school-children into specially designed courts that would keep first-time offenders from being saddled with an arrest record.	na	4
a3m-fragment02	0	When he first appeared in full regalia, I was overwhelmed.	na	9
a3m-fragment02	0	"We were overwhelmed," said John Robinson, the Rams' coach. "Clearly dominated."	na	2
a3m-fragment02	0	Only three Coast Guard rescue helicopters had managed to get into the air, and each was already overwhelmed by dozens of calls for help.	na	17
a3m-fragment02	0	explain the secret of your success	na	0
a3m-fragment02	0	unable to explain his strange conduct	na	2
a3m-fragment02	0	arrange flowers in a vase	na	0
a3m-fragment02	0	arranged a reception for the visitor	na	0
a3m-fragment02	0	arrange cards alphabetically	na	0
a3m-fragment02	0	The museum attracts visitors.	na	2
a3m-fragment02	0	The museum attracts visitors.	na	2
a3m-fragment02	0	an organization staffed by volunteers	na	2
a3m-fragment02	0	pointing a pencil with a knife	na	0
a3m-fragment02	0	stretched out her arms	na	0
a3m-fragment02	0	a querulous voice	na	1
a3m-fragment02	0	St. Andrew is commemorated on November 30.	na	3
a3m-fragment02	0	commemorate an anniversary	na	0
a3m-fragment02	0	an unruly crowd	na	1
a3m-fragment02	0	a mane of unruly hair	na	3
a3m-fragment02	0	a cacophony of color	na	1
a3m-fragment02	0	heroic legends	na	0
a3m-fragment02	0	It was a heroic decision.	na	3
a3m-fragment02	0	the heroic age	na	1
a3m-fragment02	0	prideful	na	0
a3m-fragment02	0	peaceful	na	0
a3m-fragment02	0	wheeled vehicles	na	0
a3m-fragment02	0	wheeled traffic	na	0
a3m-fragment02	0	Much as we try, we can't stop humanizing our horses.	na	7
a3m-fragment02	0	Lincoln forged a new lean language to humanize and redeem the first modern war.	na	7
a3m-fragment02	0	tried to gather a crowd	na	2
a3m-fragment02	0	gather flowers	na	0
a3m-fragment02	0	gathered firewood	na	0
a3m-fragment02	0	people of slender means	na	2
a3m-fragment02	0	bold settlers on some foreign shore	na	0
a3m-fragment02	0	punishing a bold child for talking back	na	2
a3m-fragment02	0	The price of the stock declined.	na	5
a3m-fragment02	0	his health declined	na	2
a3m-fragment02	0	astronomical observations	na	0
a3m-fragment02	0	astronomical numbers	na	0
a3m-fragment02	0	a defrocked priest	na	1
a3m-fragment02	0	an advertising blitz	na	2
a3m-fragment02	0	constructed a mythical all-star team	na	2
a3m-fragment02	0	a tragic mistake	na	1
a3m-fragment02	0	the tragic significance of the atomic bomb	na	1
a3m-fragment02	0	a civil rights icon	na	3
a3m-fragment02	0	Rosie the Riveter, a WWII [World War II] cultural icon with her blue jumpsuit and red bandana, represented the women who went to work at manufacturing hubs across the nation …	na	9
a3m-fragment02	0	… Purple Rain, the flick that established Prince as a pop icon and cineaste.	na	11
a3m-fragment02	0	an actor and fashion icon	na	4
a3m-fragment02	0	The king graced him with the rank of a knight.	na	2
a3m-fragment02	0	graveled walks graced with statues	na	2
a3m-fragment02	0	transpose letters to change the spelling	na	0
a3m-fragment02	0	Each facet of the problem requires careful attention.	na	1
a3m-fragment02	0	a dormitory with a shared living area	na	4
a3m-fragment02	0	Despite the shared memory, the PC performed relatively well …	na	2
a3m-fragment02	0	shared responsibilities	na	0
a3m-fragment02	0	shared equity	na	0
a3m-fragment02	0	Charlie Stuart represents a new breed of motorcyclists who are erasing the stereotypical black-leather-jacket, tough-guy image that plagued motorcyclists since the violent Hollywood productions of the Fifties.	na	12
a3m-fragment02	0	His book concedes that progress has been made in a sheerly numerical sense, but it argues that overall the black presence on television has been an endless recycling of a passel of injuriously stereotypical images.	na	33
a3m-fragment02	0	throw a baseball	na	0
a3m-fragment02	0	threw his opponent	na	0
a3m-fragment02	0	a revealing confession	na	1
a3m-fragment02	0	a revealing halter top	na	1
a3m-fragment02	0	uncover the truth	na	0
a3m-fragment02	0	an attractive smile	na	1
a3m-fragment02	0	attractive forces between molecules	na	0
a3m-fragment02	0	at close range	na	1
a3m-fragment02	0	close friends	na	0
a3m-fragment02	0	close to the speed of sound	na	0
a3m-fragment02	0	close to my birthday	na	0
a3m-fragment02	0	a directed reading program for students	na	1
a3m-fragment02	0	directed line segment	na	0
a3m-fragment02	0	bloodied but unbowed	na	2
a3m-fragment02	0	disguised herself in a wig and glasses	na	0
a3m-fragment02	0	mix a drink at the bar	na	0
a3m-fragment02	0	dismiss the visitors	na	0
a3m-fragment02	0	He was dismissed fired{/gloss} from his job.	na	2
a3m-fragment02	0	Class is dismissed.	na	2
a3m-fragment02	0	defuse a crisis	na	0
a3m-fragment02	0	thrust a dagger into his heart	na	0
a3m-fragment02	0	leap over a fence	na	0
a3m-fragment02	0	the difficult leap from college to the workplace	na	2
a3m-fragment02	0	a fish leaps out of the water	na	2
a3m-fragment02	0	discovering himself … as her adoring and magnanimous lover	na	0
a3m-fragment02	0	discover the solution	na	0
a3m-fragment02	0	reveal a secret	na	0
a3m-fragment02	0	The book deals with education.	na	2
a3m-fragment02	0	deal with an offender	na	0
a3m-fragment02	0	a lawyer who deals with real estate law	na	3
a3m-fragment02	0	is said to derive its name from a Native American word meaning "wild onion"	na	3
a3m-fragment02	0	what was derived from their observations	na	2
a3m-fragment02	0	a complex labyrinth of tunnels and chambers	na	2
a3m-fragment02	0	a labyrinth of swamps and channels	na	1
a3m-fragment02	0	violate the law	na	0
a3m-fragment02	0	misused his talents	na	0
a3m-fragment02	0	… their prisoner had the heavy task of receiving their insolence as wit, answering their insults with good-humour, and withholding from them the opportunity which they sought of engaging him in a quarrel, that they might have a pretence for misusing him.	na	40
a3m-fragment02	0	a word that is frequently misused	na	5
a3m-fragment02	0	one military force opposed to another	na	3
a3m-fragment02	0	oppose the enemy	na	0
a3m-fragment02	0	concreteness as opposed to abstraction	na	2
a3m-fragment02	0	Wallace asserted control early—shutting down both candidates when they tried to talk over one another, and shushing the audience when it reacted too audibly.	na	1
a3m-fragment02	0	The suspect continued to assert his innocence.	na	4
a3m-fragment02	0	He wished to vindicate himself in some way, to assert his manhood.	na	9
a3m-fragment02	0	borderline hypertension	na	0
a3m-fragment02	0	a borderline state between waking and sleeping	na	1
a3m-fragment02	0	a borderline town	na	1
a3m-fragment02	0	an unusual juxtaposition of colors	na	2
a3m-fragment02	0	contrasting shapes placed in juxtaposition to each other	na	4
a3m-fragment02	0	free trade versus protection	na	2
a3m-fragment02	0	a dictator who banishes anyone who opposes him	na	3
a3m-fragment02	0	He was banished from court.	na	2
a3m-fragment02	0	granite stones harsh with lichen	na	2
a3m-fragment02	0	harsh colors	na	0
a3m-fragment02	0	refer a patient to a specialist	na	0
a3m-fragment02	0	studied his own life … with a shrewd and humorous eye	na	9
a3m-fragment02	0	humorous stories	na	0
a3m-fragment02	0	shared a humorous anecdote	na	2
a3m-fragment02	0	butterflies fluttering among the flowers	na	1
a3m-fragment02	0	a sail fluttering in the wind	na	2
a3m-fragment02	0	hollow cheeks	na	0
a3m-fragment02	0	a hollow tree	na	1
a3m-fragment02	0	selfishness that had a gloss of humanitarianism about it	na	4
a3m-fragment02	0	The soldiers crawled forward on their bellies.	na	2
a3m-fragment02	0	The baby crawled toward her mother.	na	2
a3m-fragment02	0	traffic crawling along at 10 miles an hour	na	1
a3m-fragment02	0	bluffed them into surrendering	na	0
a3m-fragment02	0	was bluffed out of a winning hand	na	1
a3m-fragment02	0	Her own childhood had been made miserable by bullying …	na	8
a3m-fragment02	0	… underestimates the plain meanness behind the pleasure people take in bullying.	na	11
a3m-fragment02	0	can't tell you the answer but can give you a hint	na	10
a3m-fragment02	0	had been dropping hints that he would like to be invited	na	3
a3m-fragment02	0	gave only a hint of what was to come	na	3
a3m-fragment02	0	stared in blank dismay	na	2
a3m-fragment02	0	their partnership was dissolved	na	3
a3m-fragment02	0	their partnership was dissolved	na	3
a3m-fragment02	0	do not dissolve and deface the laws of charity	na	2
a3m-fragment02	0	dissolve sugar in water	na	0
a3m-fragment02	0	paid a teenager to mow his lawn	na	0
a3m-fragment02	0	paid the pizza deliverer	na	0
a3m-fragment02	0	pay wages	na	0
a3m-fragment02	0	a floral tribute	na	2
a3m-fragment02	0	They were fighting to stay awake.	na	2
a3m-fragment02	0	The soldiers fought bravely.	na	2
a3m-fragment02	0	So far, I've had the common sense not to tweet anything ghastly.	na	5
a3m-fragment02	0	With tsunamis, it may seem only common sense to Earth scientists to run away from (and not toward) the water when the sea is drawn rapidly down and away from the beach as a tsunami approaches. But that response is counterintuitive for most people.	na	6
a3m-fragment02	0	The poker players learns that sometimes both science and common sense are wrong. There is such a thing as absolute premonition of cards, a rock bottom surety of what will happen next.	na	9
a3m-fragment02	0	didn't exercise good judgment	na	1
a3m-fragment02	0	exercise a muscle	na	0
a3m-fragment02	0	an idea that appeals to him	na	3
a3m-fragment02	0	We appealed to them for help.	na	1
a3m-fragment02	0	define a procedure	na	0
a3m-fragment02	0	define a procedure	na	0
a3m-fragment02	0	whatever defines us as human	na	1
a3m-fragment02	0	rigidly defined property lines	na	1
a3m-fragment02	0	envisages the slum as a hotbed of crime	na	0
a3m-fragment02	0	envisages an entirely new system of education	na	0
a3m-fragment02	0	a river that arises from two main sources	na	3
a3m-fragment02	0	Problems arise when people try to avoid responsibility.	na	1
a3m-fragment02	0	He arose from his chair.	na	1
a3m-fragment02	0	Questions have arisen concerning the company's financial records.	na	2
a3m-fragment02	0	A conflict arose because of a misunderstanding.	na	2
a3m-fragment02	0	adapt the curriculum to students' needs	na	0
a3m-fragment02	0	enact a role	na	0
a3m-fragment02	0	enact a bill	na	0
a3m-fragment02	0	seemed to be talking uphill	na	4
a3m-fragment02	0	beaten gold	na	0
a3m-fragment02	0	struggling with the problem	na	0
a3m-fragment02	0	struggled through the high grass	na	0
a3m-fragment02	0	margin up an account	na	0
a3m-fragment02	0	trying to undermine his political rivals	na	2
a3m-fragment02	0	a plumbing fixture	na	2
a3m-fragment02	0	boosted him up over the fence	na	0
a3m-fragment02	0	plans to boost production	na	2
a3m-fragment02	0	powerless victims	na	0
a3m-fragment02	0	was powerless to help	na	1
a3m-fragment02	0	a lighthearted mood	na	1
a3m-fragment02	0	they can be lighthearted in the midst of misery	na	3
a3m-fragment02	0	The pill left a bitter taste in my mouth.	na	4
a3m-fragment02	0	bitter chocolates	na	0
a3m-fragment02	0	bitter beer	na	0
a3m-fragment02	0	liquid damps out compass oscillations	na	1
a3m-fragment02	0	a recovering alcoholic	na	1
a3m-fragment02	0	a still-bookish recovering academic with a tendency to live in his head	na	2
a3m-fragment02	0	yellow leaves floated down	na	2
a3m-fragment02	0	smothered his rage	na	0
a3m-fragment02	0	health-care providers	na	1
a3m-fragment02	0	an Internet provider	na	2
a3m-fragment02	0	the dishes clattered on the shelf	na	2
a3m-fragment02	0	drill pupils in spelling	na	0
a3m-fragment02	0	stitched a seam	na	0
a3m-fragment02	0	the boy stuffed his pockets with candy	na	2
a3m-fragment02	0	stuffing their heads with facts	na	0
a3m-fragment02	0	unable to pay off his debts	na	5
a3m-fragment02	0	deeply in debt to creditors	na	2
a3m-fragment02	0	a criminal's debt to society	na	2
a3m-fragment02	0	owe them a debt of gratitude	na	3
a3m-fragment02	0	the windows rattled in the wind	na	2
a3m-fragment02	0	Her cure was complete.	na	1
a3m-fragment02	0	leap over a fence	na	0
a3m-fragment02	0	the difficult leap from college to the workplace	na	2
a3m-fragment02	0	a fish leaps out of the water	na	2
a3m-fragment02	0	had no clue what he meant	na	2
a3m-fragment02	0	phases of the moon	na	0
a3m-fragment02	0	the early phases of her career	na	2
a3m-fragment02	0	prohibitive costs	na	0
a3m-fragment02	0	studied the French language	na	3
a3m-fragment02	0	overturned the vase	na	0
a3m-fragment02	0	the degree to which accident could overturn the schemes of wise men	na	6
a3m-fragment02	0	musters of goods for sale	na	0
a3m-fragment02	0	the project halted for lack of funds	na	2
a3m-fragment02	0	contribute money to a cause	na	0
a3m-fragment02	0	He contributed several poems to the magazine.	na	1
a3m-fragment02	0	What percentage of your pay should you contribute to your 401(k)|401(k)}?	na	7
a3m-fragment02	0	contributed canned goods to the food drive	na	0
a3m-fragment02	0	tread a path	na	0
a3m-fragment02	0	a positive outlook on life	na	2
